x,y,name,color
0.003130764210126986,-0.010860079500720413,Cate Blanchett,0
0.0034634174368070023,-0.016295148157910517,She's Having a Baby,0
0.004170357675352807,-0.018790917292943632,The Hunger Games,0
0.003448849785374964,-0.01891091982152014,Pirates of the Caribbean: At World's End,0
0.0037221713960799247,-0.014738338598623389,Driving Miss Daisy,0
0.00507854957835347,-0.011266124514796982,Pulp Fiction,0
0.00278317001845141,-0.02026447334357798,Rush Hour 2,0
0.0006210146745409703,-0.010574992344221879,Nixon,0
0.0020321531882235705,-0.010707853340944583,Victor Victoria,0
0.0025995476478905735,-0.01261282425364495,Julie & Julia,0
0.003620558079407459,-0.018361571845530358,I Heart Huckabees,0
0.0040302102059312514,-0.021116976512403178,A Mighty Wind,0
0.0034500340129640563,-0.009881486023906285,Carlos Alazraqui,0
0.0018724303492201845,-0.004775679903211069,Munich,0
0.004045711414500714,-0.017626118976026738,Happy Together,0
0.005197726925604035,-0.014658555455642397,Dances with Wolves,0
0.0026677332918587067,-0.00942599706983048,Hotel Rwanda,0
0.0030492530846526903,-0.021290975514487404,"Rich Man, Poor Man",0
0.006421490847608682,-0.016758554275283676,The Da Vinci Code,0
0.0035261711992594434,-0.002605131182455607,"Paris, je t'aime",0
0.0018299111214543228,-0.013910525495871982,Big,0
0.00357433027506172,-0.010944349343194004,Claire Danes,0
0.0007559142571750621,-0.011417614495034057,David Copperfield,0
0.004180086505704974,-0.011700662420102358,Public Enemies,0
-1.3457132121782053e-05,-0.014660534102037676,Brothers,0
0.002120396769625216,-0.02411451387596764,The Brothers Grimm,0
0.0036099238800276576,-0.01608016165368235,Water for Elephants,0
0.003460089316802485,-0.016250148297530916,Snow White and the Huntsman,0
0.004330056166630433,-0.02364252051708157,Fantastic Four: Rise of the Silver Surfer,0
0.001033064710399785,-0.010601058529249306,Spider-Man 3,0
0.002500303530490707,-0.01177610420576838,Con Air,0
0.0019231420420317037,-0.015690835398488034,Bulworth,0
0.0018724303492201845,-0.004775679903211069,Munich,0
0.001917447461231621,-0.01330477863063566,Mulholland Drive,0
0.004910075134704899,-0.025587247891519855,The Rocky Horror Picture Show,0
0.0030368705493764216,-0.010229258950550503,Sophie's Choice,0
0.004068678902230964,-0.017518927195236986,Blood Diamond,0
0.00285893448766368,-0.009876862622950823,Temple Grandin,0
0.003033531385208286,-0.013456759547020206,Eastern Promises,0
0.005257882983371857,-0.01869733801286992,True Lies,0
0.00243190653823011,-0.01991243810077166,Bleach: Fade to Black,0
0.003935324310106202,-0.019910992224721518,Looney Tunes: Back in Action,0
0.0020812131691264973,-0.012533973884730406,Bewitched,0
0.0034343938479599353,-0.016263638135104015,Batman Begins,0
0.003968860576176877,-0.012390306380568554,Missing,0
0.0042936594357546164,-0.021036419110681097,"New York, I Love You",0
0.0013679060794587346,-0.01372319090674615,Taken,0
0.004193277297655057,-0.02102230627400262,Dragon Ball Z: Lord Slug,0
0.0013415495111319974,-0.009174197349120424,Wreck-It Ralph,0
0.0032977894761402494,-0.01638318490715276,Brave,0
0.0012900882513278416,-0.01734217809900979,Take Shelter,0
0.004795772154535414,-0.020741387917636966,Anchorman: The Legend of Ron Burgundy,0
0.0017633791811369076,-0.018131035475472446,Saw III,0
0.0039337685368456676,-0.022003368058838815,The Incredible Hulk,0
0.003286257157601261,-0.008363203662927275,Frida,0
0.003699144237649692,-0.01573457773845853,Rust and Bone,0
0.0029277880577197545,-0.015274410972412502,Finding Nemo,0
0.0035211945530514346,-0.016810017392270126,Knight and Day,0
0.002280128054386267,-0.002605583838933939,Toshiyuki Morikawa,0
0.004102724523803993,-0.02516109073971531,A Man for All Seasons,0
0.0046352514286842235,-0.023773847485966327,"The Good, the Bad, the Weird",0
0.0019724757043907224,-0.014311134458692563,Frankenstein,0
0.003720144954747055,-0.023090753515930998,The Texas Chainsaw Massacre,0
-0.00014963931844261255,-0.012837920145885898,Wally Wingert,0
0.0011680550448950116,-0.01265623646723331,Patrick Stewart,0
0.002398390176943813,-0.01521955892053999,Wuthering Heights,0
0.0007072596782733388,-0.007567437298195426,Philadelphia,0
0.0028751084893027016,-0.01970676430617971,The Avengers,0
0.0015511670208214273,-0.012393936544878671,Richard III,0
0.002907502852264096,-0.012281217836364962,Machete,0
0.0005840501045402391,-0.01242511064074125,Patton,0
0.004861935347433213,-0.012399423570252763,Memoirs of a Geisha,0
0.0048106692321520095,-0.019945263357513874,Dragon Ball Z: Bojack Unbound,0
0.0035472593428470356,-0.017823299234335368,Tomorrow Never Dies,0
0.0004934186379283168,-0.014042628445577498,Forrest Gump,0
0.002279802543851742,-0.019105823267773492,The Taking of Pelham 123,0
0.002752403419804527,-0.015560841805208758,Eureka Seven,0
0.005770136687385822,-0.021653061512603523,The Unbearable Lightness of Being,0
0.002743670686234965,-0.02007827577828724,Even Cowgirls Get the Blues,0
0.0011231174539280708,-0.009014087547690881,Sabrina,0
0.0032166353036689574,-0.01594819629132553,Hustle & Flow,0
0.0025557999236918284,-0.0112635038272638,Maurice LaMarche,0
0.0037659751284152406,-0.020232091338546254,Amazing Grace,0
0.004285933175233491,-0.021119851852032086,Good Will Hunting,0
0.00343882158091956,-0.01905800225815389,From Here to Eternity,0
0.0015235948282141189,-0.010281151887904485,Stalag 17,0
0.0009715280668314626,-0.016431126195377826,Freddy vs. Jason,0
0.0015732558941231474,-0.01745811685191468,Cars 2,0
0.0006665218855992118,-0.01260210823465643,Cobra,0
0.0031527156512160723,-0.015324963849658013,Bedknobs and Broomsticks,0
0.001571330472628065,-0.008977359357524448,Madagascar,0
0.0027204467789687624,-0.012875115366588856,Pinocchio,0
0.005531570675371716,-0.02161676406588203,The Flowers of War,0
0.0027612852821625594,-0.01831352941391351,Evangelion: 2.0 You Can (Not) Advance,0
0.004907819668070295,-0.01861686753390055,The Help,0
0.0028327046441496214,-0.018319110393879505,The Go-Between,0
0.0032760524478681213,-0.01583029058763102,Three Kings,0
0.00443557040195073,-0.009488826121080263,Midnight's Children,0
0.0029835069667251157,-0.016616309998021286,Zack and Miri Make a Porno,0
0.006126398097207781,-0.024076379287872044,In the Name of the King: A Dungeon Siege Tale,0
0.005394676362833634,-0.02436432692321785,The Country Girl,0
0.004428648188958062,-0.013294883431581646,Radio Days,0
0.0030757198258985568,-0.020250965747743332,Harry Potter and the Philosopher's Stone,0
0.003959559738676275,-0.022503478996648882,Ghost Rider: Spirit of Vengeance,0
0.005060292276858412,-0.018698527242545827,Summer Wars,0
0.0010810299087363631,-0.011324072930550702,Elektra,0
0.00029824218509500155,-0.008881622759143308,Chicago,0
0.0023862733153358186,-0.011326973705323089,Vantage Point,0
0.00046640801099615047,-0.014790199514887277,Ghostbusters,0
0.0029819946602688773,-0.02227282368462498,The Hangover Part II,0
0.002081562027208719,-0.018939232573819235,Shrek the Third,0
0.004213472172998917,-0.015724290640587935,Mobile Suit Gundam SEED,0
0.002511111925420009,-0.013573437051346948,Rocky IV,0
0.003562276232586275,-0.016152152124630482,Funny People,0
0.004068678902230964,-0.017518927195236986,Blood Diamond,0
0.005498318821289726,-0.018745326555107626,A Prairie Home Companion,0
0.0024161094379701246,-0.0067988617529117995,Shanghai,0
0.0028997210161599615,-0.014636970587285407,Swept Away,0
0.002860769134690696,-0.009444268926374014,Gigli,0
0.0039872018182919855,-0.018212250707057547,Eat Pray Love,0
0.0038958450819988285,-0.015960723276388276,Coming Home,0
0.005935779566130733,-0.027062962508505276,The Girl with the Dragon Tattoo,0
0.0032416983624027527,-0.0223979682650233,Captain America: The First Avenger,0
0.003996086029353067,-0.017675724384172403,Marley & Me,0
0.0014188959311048476,-0.014496863153363494,Batman,0
0.003239765872960542,-0.014780966360783031,Battlefield Earth,0
0.005422550476396838,-0.023590563676451334,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0
0.00302140561062202,-0.012913790638011,8 Women,0
0.003108673910716063,-0.007946685811452504,Anastasia,0
0.0024062312036974287,-0.023998502101142894,The Pink Panther 2,0
0.002386991949499934,-0.01037666997690044,Hannibal,0
0.003828831288039261,-0.016839099582994326,The Count of Monte Cristo,0
0.002657489768511711,-0.01363378825722751,Sherlock Holmes,0
0.003741216608417662,-0.017300154186912574,Away from Her,0
0.0026028899396259753,-0.016625855235641387,Green Lantern,0
0.0016057108043577703,-0.011975063153860635,Metropolis,0
0.0035057049559948537,-0.019043878350713684,The Savages,0
0.00504753674810664,-0.013841407513693723,Roman Holiday,0
0.0034487064782773805,-0.014509743473182306,Breaking Away,0
0.005340344356924331,-0.007823168555837274,Volver,0
0.0044032273631489215,-0.02284301087804654,Star Wars: The Clone Wars,0
0.0015370773663076068,-0.014728099368427833,Cars,0
0.0011288584227331527,-0.01368295688452473,Judy Greer,0
0.002728948367276887,-0.017769160126780405,Fiddler on the Roof,0
0.0018761639539704423,-0.016053555754569272,21 Jump Street,0
0.005169578238972257,-0.022943591712781795,The Mummy - Tomb of the Dragon Emperor,0
0.0031795310932793103,-0.016541508578770358,Lethal Weapon 4,0
0.0033794647835596967,-0.016488644341903325,Ip Man,0
0.0021512819483255918,-0.013514122612467639,Susan Blu,0
0.004379221291959668,-0.02010494274583765,The Believer,0
0.003697829861307827,-0.01770237132346751,Fatal Attraction,0
0.004354524892477637,-0.024830514914696046,The Dark Knight,0
0.0033775471241772465,-0.016736853700335313,Rachel Getting Married,0
0.004688631430443337,-0.023488394022995886,Sailor Moon S the Movie,0
0.0023210417513279047,-0.01771085758750074,The Runaways,0
0.0024205158879954513,-0.013165545521959275,Sunshine,0
0.003273546006566465,-0.008587073540012695,Iris,0
0.0017540493310367318,-0.014301644779607757,Trevor Horn,0
0.0011342630462964727,-0.010822655657177743,Gosford Park,0
0.0015370773663076068,-0.014728099368427833,Cars,0
0.004666228761664983,-0.019951111445132553,The Life Aquatic with Steve Zissou,0
0.0036054810509622477,-0.007228128990579336,Foreign Correspondent,0
0.00012668990112185151,-0.010160376800143995,Sicko,0
0.003119216600450599,-0.014437265240831939,The Terminal,0
0.0037810335402523763,-0.01380825361289845,Minnie Driver,0
0.00047286078487792206,-0.012857327012014896,Scott McNeil,0
0.002244557146594594,-0.016781003818259647,We Have a Pope,0
0.00448407756321032,-0.017071327572887013,Enemy at the Gates,0
0.0034824807807286424,-0.014972411446414105,Breakfast on Pluto,0
0.003057267130118442,-0.02098499631776931,The Hurt Locker,0
-0.00021219772374637274,-0.012949764143620614,Halloween,0
0.0031209641511868004,-0.011111049843916223,Braveheart,0
0.0043800838353187715,-0.019193822224452862,Treasure Planet,0
0.003011980525721336,-0.01599699676820529,Meet the Fockers,0
0.0014761655664119985,-0.01715203625634595,Get Carter,0
0.0030700780949430274,-0.017541867364938322,Kingdom of Heaven,0
0.0040895376254681285,-0.012957576365054162,Independence Day,0
0.003010834865937496,-0.018686495407512195,Away We Go,0
0.00174725339814139,-0.013767783670899633,Splash,0
0.00119800628867688,-0.014583595624031404,Taking Woodstock,0
0.0023662636399291504,-0.015420556044818512,Haywire,0
0.0003896404248654895,-0.015318267037556671,Jim Cummings,0
0.002903827464952345,-0.019863866914804653,The Towering Inferno,0
0.003602283482739913,-0.019744677802272067,Death on the Nile,0
0.004724987892820199,-0.020878834327395117,The Opposite of Sex,0
0.0053147651709780286,-0.019682932330392793,A Dangerous Method,0
0.0008999025656595017,-0.012449758814372398,Brian Drummond,0
0.0025827089289909926,-0.013276725915696952,Pineapple Express,0
0.0024030565837189757,-0.01705152100032704,The Alamo,0
0.0020069307540536057,-0.01214557090884788,Inception,0
0.0033117138156790052,-0.017171275698406943,Lagaan: Once Upon a Time in India,0
0.0023096804925750404,-0.014262101899120746,City Slickers,0
0.003187826859363745,-0.014380727793484746,Unknown,0
0.004075723968942872,-0.02105913926371675,Die Hard with a Vengeance,0
0.0031931609975652136,-0.01834258573522253,Mao's Last Dancer,0
0.003422280698865394,-0.018621669058469032,The Jackal,0
0.0030691538614012834,-0.018833277312392527,Me and Orson Welles,0
0.005746072952341726,-0.016895567802502082,A Very Long Engagement,0
0.0018724303492201845,-0.004775679903211069,Munich,0
0.004397358974635642,-0.02244846388876382,The Weather Man,0
0.004756059696079266,-0.022478514466399393,No Country for Old Men,0
0.0027790933557398983,-0.012745864156248767,Breaking and Entering,0
0.0031204565540917375,-0.018377926754280804,Harry Potter and the Half-Blood Prince,0
0.003695706270873509,-0.019260207894808926,Going My Way,0
0.0034910036185962865,-0.02010784776476753,The Illusionist,0
0.004521418893666451,-0.021515647142356393,Case Closed: Captured in Her Eyes,0
0.006107971426304401,-0.02017499345935958,The Rum Diary,0
0.003701470849783677,-0.019589086437668886,The Fifth Element,0
0.0048478754995684705,-0.024210075252717286,The Pirate Movie,0
0.0028446217705772694,-0.012726652115661017,Ragtime,0
0.003014980936237239,-0.011427187594353318,Changeling,0
0.0035472593428470356,-0.017823299234335368,Tomorrow Never Dies,0
0.0007496166983800517,-0.013842463236955482,Phil Hartman,0
0.005443738344867705,-0.018584470051413594,The League of Extraordinary Gentlemen,0
0.004178117049897851,-0.02121491924990446,Around the World in 80 Days,0
0.002780686026840701,-0.01555339767759786,Speed Racer,0
0.0019660876226731735,-0.013090882476460739,Cinderella,0
0.004304937492108451,-0.01602642329045818,The Village,0
0.0025500400499295257,-0.013605749293278676,Emily Mortimer,0
0.003621659491934399,-0.015152261926968674,Children of Men,0
0.0012497913718509013,-0.008583429571992094,Shackleton,0
0.0028721789409516785,-0.014270274615047507,Psycho,0
0.0022983308971879354,-0.016787254741162865,We Were Soldiers,0
0.002286081473026594,-0.015781430172468244,Bright Star,0
0.003568120749129093,-0.014035824061921803,Salt,0
0.005935779566130733,-0.027062962508505276,The Girl with the Dragon Tattoo,0
0.0030368705493764216,-0.010229258950550503,Sophie's Choice,0
0.0029264644629763397,-0.012304092873065822,Chaplin,0
0.002320102581034086,-0.014365959552821562,Gladiator,0
0.004099280365756143,-0.0209900191237979,The Lord of the Rings,0
0.003180321095929787,-0.016186145276884886,Thank You for Smoking,0
0.004997255103879272,-0.01730355166387191,The Reader,0
0.003621659491934399,-0.015152261926968674,Children of Men,0
0.002887466324993916,-0.02141521979265202,Black Hawk Down,0
0.004219828886690514,-0.018831693017259996,The Exorcist,0
0.003384370012894735,-0.010690904028046521,Chungking Express,0
0.002610766160545525,-0.008825734688616834,Kal Ho Naa Ho,0
0.005557761770741533,-0.017546514741678888,Body of Lies,0
0.005099362607764365,-0.019162276507799572,The Dictator,0
0.0046940452954997765,-0.02317674778854649,The Water Horse: Legend of the Deep,0
0.004596661825465825,-0.02159249716476317,The Last Song,0
0.0037968693738317893,-0.019903511021412423,The Last King of Scotland,0
0.004264529076838377,-0.017690154377991082,Chicken Little,0
0.0029376129243110292,-0.014324484818661432,Rocky V,0
0.0033791432744278544,-0.01841088045759153,Young Frankenstein,0
0.00302449564220663,-0.02144573619811089,And the Band Played On,0
0.004092675330186656,-0.022540286855701756,A Serious Man,0
0.0024044410651458286,-0.010716669626718888,Amelia,0
0.0025827089289909926,-0.013276725915696952,Pineapple Express,0
0.003639496375530303,-0.02169255145294825,Backstairs at the White House,0
0.00758706519952828,-0.01515215574667095,The King's Speech,0
0.004170173898441869,-0.02333863291132605,G.I. Joe: The Rise of Cobra,0
0.0028090391873979424,-0.017592825739017017,For Your Consideration,0
0.0038632799955944774,-0.006913524589634779,Persepolis,0
0.005306483762167036,-0.025489364113536746,The Secret in Their Eyes,0
0.003729829598000051,-0.00922108091427393,Inkheart,0
0.0030056288491835726,-0.0059066905538686185,Gandhi,0
0.004945801271312808,-0.00975101423859376,Adaptation,0
0.0021023271556428703,-0.01036767744260371,Fahrenheit 9/11,0
0.0030696028943918282,-0.008012817686973997,Gran Torino,0
0.004159535321497411,-0.022892860876608818,Dead Man Walking,0
0.004191870057944679,-0.01775783131351046,The Host,0
0.005875364566598005,-0.021882893270681106,The Impossible,0
0.004795772154535414,-0.020741387917636966,Anchorman: The Legend of Ron Burgundy,0
0.0014098091118909723,-0.014169184176050374,Mandy Patinkin,0
0.005746072952341726,-0.016895567802502082,A Very Long Engagement,0
0.002929167117233422,-0.014454417828539729,Team America: World Police,0
0.004322597765451611,-0.024112660552896903,Austin Powers: International Man of Mystery,0
0.005195191194340218,-0.019279522465644485,Dragon Ball: Mystical Adventure,0
0.0031458148416388387,-0.013287362302572036,Space Cowboys,0
0.0019439372436121653,-0.006372069406161943,Pina,0
0.002321908867271231,-0.01204510625076123,Superbad,0
0.005227639483349208,-0.022431183901158582,The Love Guru,0
0.00254568164873555,-0.009628992834260223,"Lust, Caution",0
0.0022845215795767536,-0.009756387660626467,Serpico,0
0.006091490429395326,-0.018793780491356396,A Beautiful Mind,0
0.003994119650347419,-0.018504827353266053,The Ladykillers,0
0.0032324230843875953,-0.02120542859975745,EDtv,0
0.0005339730456706285,-0.012915324174796987,Bobby,0
0.0028511409585131316,-0.017540969663016916,Thirteen Days,0
0.0012223715757873972,-0.015576069659295456,Superman,0
0.004521418893666451,-0.021515647142356393,Case Closed: Captured in Her Eyes,0
0.005307241265034779,-0.011187957832714623,Cinema Paradiso,0
0.0032134044122716808,-0.011266725775994932,In Bruges,0
0.0019302143209302982,-0.011774531112948121,Titanic,0
0.0018872070375938344,-0.015315960396809115,Annie Hall,0
0.0032741599987947166,-0.014605921901131975,Little Fockers,0
0.004876114128157005,-0.015848487610667095,Don't Say a Word,0
0.003948416928834491,-0.015605754436937007,Spirited Away,0
0.0054304302772327905,-0.02443736375615137,DodgeBall: A True Underdog Story,0
0.006696679113438641,-0.012053779686893711,Bad Education,0
0.003460322382578797,-0.01671927478409575,House of Flying Daggers,0
0.0034597447739065337,-0.0217184360772853,The Matrix Reloaded,0
0.0050062602568383425,-0.019793248030188844,The Red Violin,0
0.001245608703182484,-0.011048682847779134,Ocean's Eleven,0
0.0034099040513979146,-0.012596207942719298,Kung Fu Hustle,0
0.0019288166727135586,-0.02104600562822176,Star Trek Nemesis,0
0.0021716940909504885,-0.010502512493298685,XXX,0
0.0012030194904163764,-0.0053752483402335575,Brazil,0
0.0024203912363147265,-0.02182124141066167,Freddy Got Fingered,0
0.0013936499376510257,-0.012242344056351691,Dreamgirls,0
0.003794757207634193,-0.021831057698011035,The Thin Red Line,0
0.002120396769625216,-0.02411451387596764,The Brothers Grimm,0
0.0024161094379701246,-0.0067988617529117995,Shanghai,0
0.004960896024438509,-0.025809471201739872,Midnight in the Garden of Good and Evil,0
0.003317239519584742,-0.011980775769754048,Waltz with Bashir,0
0.0051722534007115125,-0.022820803557379928,The Dark Knight Rises,0
0.002686050869691099,-0.013790111032346038,Breaker Morant,0
0.004045711414500714,-0.017626118976026738,Happy Together,0
0.003701470849783677,-0.019589086437668886,The Fifth Element,0
0.006076687005503472,-0.019669724802141502,The Sixth Sense,0
0.004718622002381251,-0.012702842911380973,Infernal Affairs II,0
0.0021752593003887192,-0.02071646431834375,The Beaver,0
0.005655893086536826,-0.021276567820464644,The Tree of Life,0
0.0009505640787995034,-0.01112238824141768,Jurassic Park,0
0.002925324609575394,-0.014102008001268613,Oklahoma!,0
0.0017417709836359018,-0.007215230128931956,Congo,0
0.0051716025062404835,-0.01413713027967835,Mission: Impossible,0
0.001839851873103956,-0.013095462511343768,Antwone Fisher,0
0.0045933417282399075,-0.022824550161207862,The Time Machine,0
0.003818376558444746,-0.02039157192133982,Hold Back the Dawn,0
0.0006840551039054008,-0.012166372630669366,Memento,0
0.004051536339204899,-0.021116336486265135,Transformers: Revenge of the Fallen,0
0.004091037253689024,-0.013342746785147784,Pan's Labyrinth,0
0.0020697061256488907,-0.014284124740322602,Doctor Ivo Robotnik,0
0.003568120749129093,-0.014035824061921803,Salt,0
0.0034116602906873977,-0.009603911390173771,Kung Fu Panda,0
0.001245608703182484,-0.011048682847779134,Ocean's Eleven,0
0.003497738918086252,-0.01778309066456235,Miracle at St. Anna,0
0.0034999415471706477,-0.01057355712126087,Ratatouille,0
0.00459579021039585,-0.026835201933356624,The Man in the Iron Mask,0
0.002988178514671985,-0.01855586376348611,The Wrestler,0
0.002219138122287248,-0.015339811511188333,Casino Royale,0
0.003037186116360413,-0.020220351171194265,Iron Man,0
0.002929167117233422,-0.014454417828539729,Team America: World Police,0
0.001800408978327142,-0.009805149550262727,Hancock,0
0.003848169671374927,-0.019819438428855796,Terminator 3: Rise of the Machines,0
0.0021932716455612005,-0.015644306506704626,Will Arnett,0
0.0030815432188727584,-0.019815220540611023,You Only Live Twice,0
0.0030940492399223374,-0.016569620520794227,28 Days Later,0
0.0026527841178479606,-0.014025393507724712,Sonic X,0
0.0028327046441496214,-0.018319110393879505,The A-Team,0
0.0008533809053167741,-0.011491125030634776,John Swasey,0
0.0009788201655345878,-0.008587572381253654,Porco Rosso,0
0.003770598401897068,-0.016507441769675512,The Messenger,0
0.0020596728402347262,-0.01734395406729687,Angels & Demons,0
0.004347804388660405,-0.02173028124006446,Scary Movie,0
0.0025990441607554944,-0.014245952804308208,Bird,0
0.005640796556015612,-0.019220171788834686,She Hate Me,0
0.005536250819949327,-0.015109707965613776,American Wedding,0
0.0037819392237594405,-0.011924054458888188,Ballet Shoes,0
0.0028511409585131316,-0.017540969663016916,Thirteen Days,0
0.005498318821289726,-0.018745326555107626,A Prairie Home Companion,0
0.004640082193877495,-0.020758604464445326,The Sea Inside,0
0.000959591912396232,-0.010780441272807638,Syriana,0
0.002244557146594594,-0.016781003818259647,We Have a Pope,0
0.002613993749160661,-0.021233111492369214,Men in Black,0
0.0026993819573910794,-0.020313763440484838,The Hustler,0
0.0021372993881473208,-0.018057763120596804,Knuckles the Echidna,0
0.0028499161049539965,-0.011037931536348659,Kath Soucie,0
9.11561386218262e-05,-0.010781594489481655,Apollo 13,0
0.0039872018182919855,-0.018212250707057547,Eat Pray Love,0
0.004299989111742882,-0.007243504785800487,Motherland,0
0.0030813434005339544,-0.017909499493747608,Batman Returns,0
0.0035471884692957678,-0.01620588434148725,Mobile Suit Gundam 00,0
0.0013763388760875568,-0.015112939249570106,David Michôd,0
0.0024079250003138934,-0.016998045952401605,Blue Velvet,0
0.0019297286607273937,-0.016936374383592197,Billy Crystal,0
0.0036978851240332526,-0.022081291434184695,The Right Stuff,0
0.005612779810301171,-0.015151751271306399,The Tourist,0
0.001998173918157133,-0.016642824078540557,Get Smart,0
0.004945584423358505,-0.019018447660838163,Interview with the Vampire,0
0.0031094877077282603,-0.013977650621461354,Alien: Resurrection,0
0.004529212454914985,-0.026947214186185623,The Man with the Golden Gun,0
0.005626769719513595,-0.02307267931621299,Street Fighter II: The Animated Movie,0
0.002369616842825377,-0.017148813467609637,Silver Linings Playbook,0
0.0050062602568383425,-0.019793248030188844,The Red Violin,0
0.0041794190753297,-0.021975175944874848,"I Love You, Man",0
0.004640472153377033,-0.01581226513745387,Final Destination,0
0.0018204626182093421,-0.013306091169236487,Quadrophenia,0
0.00305833296274782,-0.009996508282151793,Julia,0
0.0031607905303214136,-0.01420185271023256,Tron: Legacy,0
0.004816101129935754,-0.01516395679465079,American Psycho,0
0.0014683090804308327,-0.01977746562402278,"They Shoot Horses, Don't They?",0
0.003796324068321045,-0.02503562400291082,Kiss of the Spider Woman,0
0.004210290596464393,-0.015230142499518665,Notes on a Scandal,0
0.0020977350421957103,-0.012496585593115771,Goodfellas,0
0.003638748655331975,-0.009782234275026076,Antichrist,0
0.004555263364021563,-0.019963579010525246,Lady Sings the Blues,0
